,model_0,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8,model_9,model_10,model_11,model_12,model_13,model_14,model_15,model_16,model_17,model_18,model_19
10,6.304423032557731,6.047568281301262,6.14621900610704,6.331595817477812,6.088838295873646,6.420185160194398,5.989294061504186,6.314037031717246,6.235206957759656,6.323643343230422,6.217065413196808,6.34506301987831,6.309964464426603,6.153395865291451,6.189879250840414,6.2356537794065146,6.471081194848177,6.197014628054498,6.054209813244787,6.276113264413965
11,6.515423705323163,6.344487486200158,6.278445587857124,6.143545965364092,6.188316602411971,6.523535639991076,5.93568441940506,6.436767411408148,6.619999136069936,6.763515298897114,6.399272390350413,6.001815229970314,6.332772575928939,6.373080974078967,6.405082185932666,6.589910756324613,6.922147364530136,6.468213644507315,6.179480359878221,6.379681599264376
12,7.348899045987412,7.245583455616842,7.498785729006918,7.152716291216292,7.585216578470568,7.617633391452769,7.502825183027767,7.032707848152371,7.2380390820617535,7.244308729057756,7.604044829136157,7.659072871028105,7.350989505900799,7.589107871534496,8.024282096790678,7.641701352265711,7.36140747165123,7.284582824175057,7.535794123671261,7.928413244825417
13,7.583647294971723,7.243613691340835,7.084051074584378,7.441280815293453,7.334549781996543,7.622531086277972,7.137571833446698,7.607953538244006,7.529667993928854,7.338495777873524,7.401553130889141,7.134036876435385,7.319579261633669,7.3123425490047245,7.29850461295624,7.290474323805727,7.159477892422192,7.168184076352324,7.231813202796422,7.343533825286899
14,8.56590171558203,8.42517744385518,8.459970131500267,8.840979782277884,8.546110288711336,8.829503232034131,8.22549941265951,8.24920227321081,8.568101795138093,8.269988765119034,8.60045626749127,8.405862208320773,8.178422374824322,8.255688553312055,8.624150802840052,8.098661864068834,8.529612099307561,8.609403308165984,8.633340078145313,8.308911465799746
15,4.882033994869291,4.966670346918234,4.9091042087853225,4.715986494632739,4.747683578260885,4.54993111375009,4.519264001096839,5.041111765302189,4.546008725378539,4.849387004965906,4.719298681227505,4.814487423205288,5.021179994295962,4.639756855772889,4.94634777288829,4.815012904331526,5.084431362234528,4.7415644388145965,4.5254251974562685,4.635940844023535
16,8.171395364580325,8.142928478738625,8.035260666546032,7.735702716575657,7.617786928107842,7.4003661980913265,7.938860050851117,7.9359417646501145,8.016686895465826,7.944599359379351,7.796475987776357,7.663878730419382,7.914890413011756,7.816122458742203,8.073519141285557,7.750971436934934,7.860017240390336,7.9308979916236755,7.655509355149127,8.212633161448483
17,8.268643915882489,8.202491163868574,8.492218110216246,8.10021447133683,8.274298774231715,8.492669984583005,8.364481665073736,8.347139731635407,8.329580311931394,8.490275818170613,8.429197385833866,8.409929687968868,8.339497213079659,8.56672723245758,8.098851572762456,8.42999444084932,8.264787351783053,8.226407380784531,8.427234355771304,7.981391638499673
18,8.375691836664124,8.144773896599588,8.281790610053434,8.362545795292933,8.158790302184471,8.482033360243186,8.256209963446917,8.490087586472905,8.393758131408749,8.399954075509449,8.043899503012211,8.460608366424514,8.489173355631952,8.375500573032276,8.139696234074902,8.680658226886713,8.098222545329806,8.07576811557814,8.388921171188159,7.989797933604956
19,8.902661363697206,8.706176082248561,8.134265385844042,8.437542475015547,8.527586865231775,8.161195337062143,8.398017327641991,8.352979633342489,8.310857380938774,8.320414400582669,8.220636814342237,8.124651102806599,8.200396497653372,8.535335127975955,8.599513576309969,8.02758407635479,8.455644925767157,8.314563651039105,8.24305451803775,8.615253354515858
20,4.653029899566464,4.843170193571051,4.542661548469979,4.572603527399366,4.434723030209942,4.806396675547646,4.737659490536583,4.435402596763296,4.755969170329486,4.497125199299458,4.698407710315596,4.883565373767494,4.575671211371946,4.654269714124323,4.525076176048853,4.5009227582073414,4.621066938967753,4.5421356688161705,4.691057830837398,4.546660871830576
21,5.7590671778795635,4.909983928973933,5.2048558191166014,5.348049685852431,4.947917647249053,5.7026027916975774,5.691025662152968,5.293387842395012,5.189335719886585,5.381311340271468,5.360996934714641,5.4142952790582815,5.566120052574869,5.585012477860218,5.307161840722163,5.136583881277447,5.774821737600204,5.2752171813442725,5.448872512778245,5.640722784603998
22,5.348222525461983,4.884774021137185,4.616904753681677,4.681156258214868,4.51556136805777,5.208210932872886,4.582363925742337,4.60642926315019,4.549852140653815,4.518929691367806,4.650597307355477,4.8497452271326615,4.897993499101529,5.251425184620729,4.576218763089413,4.616579247659726,4.9828744844275885,4.3413490413605,4.907543497153473,4.500562837225048
23,5.985811050390302,5.192790878439245,4.942637075368838,4.899934095778294,4.768403579690778,5.281824724098281,5.359035877623867,5.054677337620518,4.839255248223322,4.960718822039619,5.621583232286623,5.11771212186023,5.226409372169729,5.280246062037671,5.060176967105134,4.895144134018317,5.255705091569011,4.89546745268534,5.029806823361033,4.879858002851828
24,5.086806553045209,4.97425587394889,5.074250319842884,4.867241505260203,4.910853473603683,5.476640530331032,5.300185874939739,5.233328621878789,4.91471020664098,5.178628594070926,5.442713701594407,4.9391479367108815,5.16243949284881,5.381213417259001,4.962572633817794,5.477189304600446,5.358931301730661,5.687059366799902,5.395243165014839,4.993921679657049
25,7.016198487335743,6.955814303436669,6.967113033939471,7.188657357355961,6.656895066027229,6.894357847118698,7.1879520095964935,7.012615661452085,7.315163602971262,6.932020020607377,7.277569768432031,7.041236433969188,6.869451162550337,7.139668633945341,6.9226734064832325,6.990907189939155,7.017942988445069,6.805707152440858,7.204964497637926,7.2678584970644025
26,6.4755378304546065,6.346602239201609,6.352713656839466,6.441574148520471,5.97019008659276,6.328821548485333,6.568547875051175,6.369908272477984,6.041690051292778,6.464943500395716,6.7824588477788925,6.003563581618975,6.434355395366401,6.218048281607768,6.041693201170601,7.049193994504716,6.501691685174153,5.968230843677335,6.388125372080989,5.709590989865117
27,6.2348916656518245,6.20894574522026,6.049359581805892,6.295730686746677,6.118070492901043,6.007384850914594,6.383436998106959,5.985859984487942,6.571668209478429,6.611422557094503,6.313517822153437,5.951490702608787,6.078587028472349,6.292937252930246,6.37603699101869,6.032493723988128,6.003053637623203,6.261491117792675,5.804941577576774,6.186560179488594
28,7.758964933206766,7.7078798953962755,7.853007121354656,7.624511917559822,7.6447716267577,7.677961543354883,8.164925895745942,7.500160925989146,8.026691254812963,7.537902415870279,7.699999457469185,7.914585636833511,7.576851308346441,7.914750005199675,7.5584189074226105,7.921400204181423,7.69113730900234,7.686362292796337,7.448636656290913,7.740368863223546
29,9.874346997995893,9.780250421781922,10.255458885851704,10.311512594624784,9.668226006789979,9.920886739829115,10.144507207653966,9.83528720797747,10.109805468765913,9.820623345118562,10.108887490881825,9.886077594819378,10.119110129183875,9.996577269813653,9.991657045887202,9.810076162272761,9.59573767231283,9.672452579378533,9.865735526893776,9.969214120344645
30,5.568533025349167,5.274774044632615,5.73775638199891,5.572951219052026,5.905425446614482,5.476861454626029,5.687260102651855,5.2490237206215085,5.639702971642826,5.597457848078809,5.067513538571097,5.719785957193576,5.5892381796777535,5.8394517787669304,5.233217979805964,5.024978231580157,5.347727180491672,5.80786862271494,5.630415959011097,5.440097549663806
31,7.203447973281718,6.639389179802533,7.0872946462878055,7.093972841258104,7.056338982228654,6.663516962397886,6.783867754637585,6.88743074096726,6.814121616257247,6.962965284115962,7.090369915610804,7.073349920603329,7.302429161419055,7.007635075942318,7.003870489575791,6.973171263495914,6.685804444941098,7.242706038246381,6.73779946096799,7.028402621650946
32,6.690039686467642,6.3815875669751385,6.697316654898563,6.78871647930751,6.355777576755996,6.92308355427298,6.844861661952704,6.559057428564818,6.755771235213852,6.820684710688697,6.669549779489239,6.548668682099368,6.483904140883121,6.7191017748723585,6.679448739056397,6.8012924773980785,6.473433738706725,6.657552346338944,6.928076632125097,6.664520282786661
33,7.880483064100355,8.026357685894258,7.848280647871761,8.074328725055974,7.542161599737517,7.610098532810676,8.040993233765821,7.925310271994132,8.198057462163558,7.8039566697437035,7.66954662965827,7.652069570523475,8.026006005755844,7.717765402307205,7.9202324317388175,8.017894222067538,8.143995317896541,7.786712049423322,7.71654684579341,7.898115563833077
34,8.718793577929173,8.647845585523523,8.617465447548593,8.308946599153126,8.416463585906289,8.50118674764202,8.822248346151284,8.389595718642056,8.702088087386977,8.400451429239242,8.800231365613481,8.328911846449868,8.490662013720664,8.549296088475497,8.097399716939305,8.480806261884647,8.528489892432589,8.398676443988009,8.427882945061299,8.66602471957468
35,7.008603982187884,6.747016696063717,6.689407930606073,7.030619549537118,6.804377097273335,6.338518519245715,6.955257150388698,6.891362748095773,6.979150760894794,6.828126465533952,6.359679526429225,6.757403879185448,6.642417439784917,6.586466985416521,6.6837369956803565,6.542063572933666,6.711167931505509,7.01211009107441,7.037185936897538,7.0058840970689005
36,6.209266724362241,6.357650174467318,6.448110570756361,6.392711877155924,6.48853895506281,6.4156502192797475,6.112633162468718,6.556071253716518,6.893392880590081,6.134505298716648,6.334968661682829,6.535127830493651,7.5719916746755835,6.529364855439924,6.05725938916113,6.617134344687487,6.0253697451100265,6.628872798789743,6.114838178368373,6.539313164553466
37,7.267311363367816,6.703955827184062,6.954548444727605,7.7305001637827,7.467876559586729,6.929856133425355,7.168402869981723,7.288576745624773,7.247477947075392,7.437210638469908,7.467667363271945,7.115804710623138,6.857727373440619,6.896834656971276,6.651559733986915,7.377502166965757,7.430808537854148,7.318612320617824,7.144640128232583,7.068731280203188
38,7.817615842324217,7.740298328597853,8.423203358217572,8.082506139469078,8.174356978052732,8.35095219640934,7.685302385369388,8.103988489574096,7.819389903470874,7.880489551234671,7.841409887040177,8.088849352043711,8.29831330049213,8.363060709080683,7.8366765694097555,8.207741571463018,7.96729106316406,8.073621424509405,7.944372708734344,7.930810419457298
39,7.505248787328089,7.0844641587148995,7.453702076539765,7.938272798681428,7.476429022092738,7.453237891858753,7.748564221831476,7.915028920848041,7.521377328651246,7.734463559524064,7.780672540127146,7.2120116981265205,7.442078450302442,7.68532246149984,7.49885428279749,7.698638769193796,7.685541168807328,7.515356794739979,7.738774967053167,7.474291867376117
40,6.197118112663002,5.515410514826036,6.248484522394808,5.94486811631557,6.344926027442878,6.0677780854868475,6.0888183575089805,5.681428659397269,6.223514379518694,6.1784263516568245,5.922904209517117,6.256373211513873,6.077519979979478,6.2918480852299705,5.917414490648577,6.092449530754298,5.84092159338158,6.181192642963279,6.06473821173331,5.935351363468926
41,6.304177736904246,6.3070879082524955,6.3809319303732455,6.5764627535769264,6.2535707247656385,6.462477568137167,6.528154054728763,6.436846832615031,6.343283465861592,6.4127824571805485,6.597826663256404,6.582222736789856,6.236409658225104,6.3788233867712965,6.7069131088439615,6.526910108810345,6.389302068712551,6.861481646203554,6.411447256860447,6.4974312536240975
42,8.697109393844734,8.431832132206655,8.653407125940262,8.712391555459384,8.431590424147135,9.146380746460093,8.659652808998516,8.87858426952452,8.158473564897836,8.502534996916532,8.694160256526002,8.739328134754043,8.729210257196758,8.54480443580432,8.724823180959516,8.248719888498268,8.285977227705512,8.832198651249518,8.222208873748194,8.650037920511176
43,9.469278209051982,9.286809901802517,9.499481438939203,9.078527892684779,9.25908164560138,9.106683689356384,9.102424647116372,8.999753300599226,8.72670914241901,9.051155471886979,8.981852628700944,9.23297703750379,9.244522875566856,9.416770661336646,9.57890742276075,9.249643464860384,9.136470160815133,9.176969902604537,9.177501897541344,9.13745083730726
44,11.180295550573284,11.495853879035616,11.408947610712978,11.149211590488527,11.225790236210297,11.299002539840906,11.164155930923235,11.369481694657178,11.137891414647093,11.372364432722971,11.222726542709115,11.1412312734232,11.232302799522154,10.955044237928591,11.494839559327733,10.85942070500964,11.137753219582448,11.401643603072984,11.12438894528527,11.206439939784435
45,4.365444936008036,4.194734204892002,4.319791751390516,4.479864015239746,4.568671622957293,4.4882507917906445,4.265431027302922,4.391689270964246,4.147622963904588,4.125010787511498,4.471636035957534,4.555203536367437,4.340274604292313,4.374071488500915,4.454663369110632,4.518880639369425,4.367266474435784,4.5723229213205485,4.581635520348581,4.217296726269955
46,5.864889197592605,5.791962483173837,5.210385706672315,5.522104017850176,5.700612790448462,5.621119461631053,5.658183491219651,5.5736691132759395,5.567018285762002,5.73718650919592,5.844036646665671,5.806791224543444,5.483321847275122,5.6386295358666665,5.844299850523985,5.504993304267269,5.327592048553935,5.571342097315416,5.6876880983586755,5.743606660273931
47,5.972929417819568,6.242240226744736,6.18865774426856,6.299553479094774,5.937571873603544,6.3575627098650465,6.193576660394706,6.060349799291799,6.29481769131478,6.329939809416992,6.500012266150556,6.044493784568679,6.327186430910123,6.320211169806609,6.498165137236852,6.137128825402652,5.9971528943488135,6.809796433627106,6.002121253611678,6.1806241388601455
48,6.740609956317648,6.592647396464686,6.800897130640935,6.5810329130108665,6.773551751338862,6.818103688318262,6.8483673685859365,6.805631649412703,6.769607729354866,6.545819580856688,6.453835493897987,6.654077905764646,6.9470394144892005,6.347523812028738,6.553532568940012,6.791791454722691,6.460058222543083,6.631732135064105,6.763401041312106,6.681935363742234
49,7.099472278108948,6.766512925659946,6.861887351475435,6.741040607221776,6.981351155409518,7.0555690958684565,6.770059127554585,6.917137790448908,6.7949334004602715,6.787002340360228,6.59816135368856,6.910356381362404,7.243501423630397,6.804777632464976,6.81080491200565,6.787471153986392,6.750037556525971,6.685745132915532,7.029999329264831,6.680822336065708
50,5.431243100726308,5.653117306719407,5.217852590095506,5.373506643396574,5.261164475577733,5.606671156802912,5.043233589089468,5.262493600881006,5.149327957391718,5.066689053486078,5.323902771019499,5.391992514237865,5.44018050987868,5.3381833005020045,5.804924248404484,5.558635864618669,5.438318444742706,5.772143368449122,5.501274391418287,5.633634584184128
51,5.582516602067949,5.830682644595205,5.707627798025877,5.648267867959145,5.448295933336016,5.764538477019521,5.273382461538523,5.907807730727721,5.689194820035281,5.505935731985436,5.293264137697999,5.890254960833403,5.48328464570703,5.845288312817005,5.779152037770206,5.6470022648570595,5.383193224452475,5.705387211706602,5.555661558609532,5.765213603229752
52,5.516551986495533,5.54364574343561,5.615557700765672,5.4253977434379905,5.28007046357741,5.315586923196355,5.2783804463463335,5.262685721593728,5.442616061875872,5.216188023997075,5.134235692422681,5.454308484156978,4.954788215888891,5.097800990772894,5.382945540449371,5.512994651508592,5.234783964196746,5.10454741356767,5.3576775691430445,5.454641035338982
53,6.547827441100587,6.489510240123803,6.735608286463981,6.7046586346028345,6.808949132330355,6.434632606079653,6.390165605494268,6.565576382805939,6.739286158886628,6.406135728372835,6.348840476939356,6.38266758087102,6.713555396952415,6.624526677861338,6.61453666814881,6.5934417600921265,6.60766632635626,6.925052295587153,6.68540997019786,6.559383667987676
54,7.672997394819959,7.633831422587194,7.721034072327777,7.380925057260837,7.8471007114179265,7.653347791156037,7.148201920342374,7.364203941800589,7.483775452929192,7.4456891110948265,7.6684101766345565,7.67375181597082,7.521298961955619,7.454903403627277,7.561330040243101,7.660799055964527,7.768818015035307,7.881737636011605,7.529728710472622,7.562425625450543
55,3.025428863129374,3.278881514218962,3.1579151957048244,2.866936577377789,2.9815196502989925,3.0337262300255308,2.942714721719516,2.9137080751630577,3.381851919246789,3.15195952667005,3.238499702903587,3.1408985148754827,2.700660753328215,3.2231531386653947,3.1862741682542275,2.9749464756617003,3.062679991492708,3.174969452048644,3.184271745397698,3.2071443600132437
56,4.59220652312692,4.278995830152438,4.6728565140541205,4.873486897115608,4.106270722510651,4.562546536676645,4.308567746314614,4.298890478255444,4.334454151536589,4.394803782592614,4.524583528275652,4.366109466960508,4.1288487875049045,5.118876446386004,4.746166213262175,4.412483400198886,4.496296128537076,4.949022654724853,4.423684043265165,4.7401101986840395
57,4.572271148898842,4.570892240461431,4.785779219208955,4.479327202939954,4.649157260872935,4.452215067949798,4.353949064124627,4.097393831537242,4.335045258613589,4.3538473640603605,4.574992747962758,4.640427208436732,4.34035836687636,4.580023810858044,4.031254737406783,4.424590913319777,4.640795570713861,4.475327300838535,4.398396853481755,4.6078148987790115
58,5.122203115534587,5.041282508127149,5.399366883654203,5.1004814357738315,5.075972439361189,5.348348917602736,5.0829853249113714,5.427213610394861,5.36755169590852,5.280998486085958,5.63524691388638,5.050094317826623,4.917827975398048,4.957215367702938,5.111028954984347,5.287201750332093,5.204458055102984,5.084593790853248,5.319462677105126,5.484244154828053
59,5.759974452099053,5.8879204508083545,6.122262783192813,5.638034416378892,5.613434913949304,6.066933860326136,5.74004324036325,5.789454066283723,5.917317442892664,5.699639666482366,5.837230939446868,5.858555987313604,5.898076154103746,5.878245178776403,5.808496580330553,5.8041006173288405,6.028267545093855,5.735134104186114,5.864909065824461,5.7850420882428075
60,5.729807598765574,5.530188084994965,5.784028927376765,5.492896662034113,5.734218421274628,5.302916728955551,5.09535574495562,6.264781669202643,5.703103579548037,5.291509620986629,5.546001796244417,5.315561133161722,5.419613288287815,5.361163635532053,5.439808653167358,5.269953721145859,5.639388072936104,5.672240310110791,5.4092732432537405,5.323826182844654
61,4.927587462814015,5.313328466671822,4.806903753871566,4.915015824926362,4.659106996192662,4.917261573047803,4.593261417739253,4.753226364158834,5.4382650015191825,4.851382711411654,5.035730765971788,5.056723270737859,4.797869325748785,5.022487675088619,5.072482844281522,4.813443356391513,5.081227874620084,4.920636831565488,5.223601377898341,4.66860033089933
62,6.382191569382995,5.921039567328508,5.9744534367409905,5.841655979733892,6.044437948659146,6.492879330849565,6.22364355928151,5.918612678974931,6.1397336982304935,6.010973546680644,6.210393531808975,5.9970645307092365,6.1598495336263674,5.898179976058112,6.105063566098283,6.294416276376258,5.9920616905293675,6.097745064478258,6.140260247287044,6.024993866439196
63,4.8313784495632275,5.233798478433146,5.063955539931992,5.308582369806462,5.156389709132835,5.4968831213595015,5.283972297461851,5.493669756396982,5.6170023786076575,5.245881188295105,5.634586655458197,5.326981679195997,5.479010310823645,5.259467832825546,5.299586328464658,4.9030395669037015,5.124662503058239,5.171346786343749,5.15406106680821,5.115865657321846
64,7.3921398237204485,7.4466262160583385,7.485577414559334,7.34087664105561,7.367327539608107,7.35342699855915,7.400625571935647,7.2368101456327105,7.304866439123317,7.250166246169202,7.560168924560635,7.498045691320926,7.353144382270994,7.104501262921218,7.373322100325131,7.626245145058281,7.226793753848467,7.3339103786670705,7.459324543387041,7.671768973797525
65,4.591623613221944,4.79365648352906,5.155256880150908,4.6978112632035804,4.642965356314017,4.976142327583962,4.768518128663265,4.663399811844933,4.5911401745172515,4.389063201924281,4.672505801331549,4.578308578210643,4.596270405739492,4.600121286469502,4.878785487379572,4.518576800527375,4.377348978954509,4.568853329577875,5.034686517539302,4.843216139282092
66,5.480999306302122,5.658376942526196,5.62348238191282,5.494286552424062,5.165418004463678,5.752227899350688,5.839773836158098,5.622095756361293,5.532208973993786,5.5388252612957,5.66779311944001,5.751726023417948,5.719281660839544,5.687539573565068,5.525653636008107,5.679546537163521,5.653702514848866,5.448793008170243,5.640724388130326,5.412929541092327
67,5.788574864220367,5.766796840858884,5.977815688426549,5.731767013248557,5.850199654067037,6.293812673516477,5.890331787548795,5.958048614241714,5.966142321913393,5.673228187043825,6.197132667853925,6.011069460312939,6.086810107125168,5.71747293081212,5.931904460879741,6.010599911625956,5.871289501791919,6.040159170891927,5.34763790712447,6.066094106240502
68,5.931043218209227,5.4174918297209835,5.438300977804468,6.076893563485577,5.736570474797395,5.876557633874793,5.949411595682621,5.853624815766828,5.755395351750787,5.551358250476561,5.788101185774995,5.647616513698113,6.140509067196043,5.789421260520879,5.481548084120413,5.907038217820874,6.1766701977743175,6.036953438653445,5.960394393400639,5.662275810343157
69,6.022920043506131,5.721934815700043,5.522386215995929,6.202020749224889,6.274710108480939,5.999691568316173,6.255568572617676,5.87603347564739,6.174968385487858,6.114366865509867,6.015410575669552,5.926330647768545,6.038272078636632,5.918135181817199,6.287007522779504,6.088050686026326,5.704281018698639,6.188339467481983,5.4122134626950364,6.064131668115072
70,5.021741367436597,4.8152388110522875,4.811536344273984,4.897523616114177,4.886350392765925,5.062670638893861,4.631919900228153,4.676074242831898,4.782112285180478,5.100928226917297,4.569409181289312,4.7318874960008745,5.117042508941822,4.647896806181466,4.726867247982776,4.524557469623987,4.6967456874473985,4.876279507348351,4.921873758096057,4.966487554751331
71,5.145055138399943,5.201683107629831,5.261979524692411,5.141797452358579,5.220372079016258,5.131889457484317,5.890087365636214,5.037836668859921,5.289126943913299,5.023609209629772,4.986424728037955,5.861397371256087,5.227607096424546,5.074284006364792,4.545070228474662,5.449044674816187,5.018024776372119,5.251474767474834,5.547116650557667,5.108924605395879
72,6.249871309602622,6.085740599685639,6.142276829717261,6.076084884953596,6.217548533948248,6.381476152359632,6.098848299905837,6.018906424822223,6.082434528434378,5.8123115307719875,6.482409862522261,6.096389164901064,6.118635530058889,6.437359513547602,6.188138028823053,6.461810252766376,6.329730642928083,6.260048846836741,6.25023966417663,6.173876629700346
73,7.556065728923982,7.894152378378553,7.68300436863057,7.928354711991899,7.698647987497044,7.661975033928249,7.794348677343033,7.876763921762825,7.738155908479302,7.600216093408483,7.673514363061807,7.877896133318798,7.742262501621032,7.721727066888522,7.4933065864025075,7.978958853047069,7.674969888470468,7.5040479199437105,7.738195509354017,7.540448310348608
74,7.9447530050184625,7.238406875946309,7.560009505882471,7.697267167307688,7.592327001967309,7.755207323895663,7.52622343582897,7.467721548365577,7.632242809881944,7.655836255989593,7.707322374375769,7.695613667044114,7.874400146910234,7.574777317412991,7.711496052960387,7.471631094627146,7.72967170604325,7.80783729677959,7.774831300554881,7.588142519071216
75,6.631466000711901,6.570949660093678,6.536675723625478,6.552719084596214,6.916370106138098,7.143459059345835,6.693049020131607,6.55274392297792,6.832525603201104,6.741151908480246,7.032505808406331,6.555120615329376,6.494608210809136,7.050902400488037,6.4996421260965676,6.773950239505872,6.960723165516807,6.149633396434329,6.448489259686507,6.8874771665402985
76,6.900880165344789,6.550193111292302,6.686528641921145,6.738676061428268,6.389704562473652,6.805451015615571,6.866412767650254,6.5742519812330835,7.171633800052378,6.804929522109445,7.071141533098343,6.672305848058512,6.763964368242978,6.973937051737652,6.505598444903605,6.732039976433088,6.315897128067592,6.758777480294688,6.900322760487716,6.84295112329931
77,8.02513668922842,7.702919371047125,8.480783974410016,8.102494325050964,8.33892754911155,8.496142117346846,8.023747806198866,8.0438628170204,7.802378400476746,7.976452075051398,8.467656801998714,8.101042830940745,8.147212607301306,7.985849724534448,8.260872417388889,8.546543191981861,8.278271842648843,8.633491003351805,8.321571196871126,8.249243449459952
78,8.01350994741486,7.359155627671927,8.32567527000188,7.883454771263109,8.208307508704046,8.043596504839666,7.7934100113055464,7.955598183776885,7.538495535666777,7.794082283865853,8.306880665242991,7.808386387794977,7.87853002589283,8.077200696666923,8.175854865950264,8.271995874782059,8.059018195354808,8.240899555967538,8.085241193447985,8.015361487543446
79,7.196775331477783,6.67496793556856,6.900512603805944,6.846076993308934,6.9430414146668,7.121829429530193,6.819215968445693,6.982391130743869,6.847142508251066,7.388534956703834,6.851871192499939,6.75608647057609,7.3394938511919925,6.921132026784284,6.884429869582441,7.028037978208568,6.939565844555965,6.636036304819566,7.110548382080076,7.108973567204413
80,5.083720792909254,5.032562226817014,4.777405261756824,4.509456656317566,4.763159228063482,4.828528579250797,4.791573877881676,5.305081075881274,4.954195501613919,4.830907807045457,5.328710955437829,4.782561295103674,4.6587906100803185,4.539885571364879,4.471151169923104,5.015280444890308,4.5156282730551744,5.140783347726133,4.645706007325559,5.087512578469412
81,5.502155878775028,5.1925325245981195,5.481561033146757,5.371879048582295,5.324334752738205,5.358160896395205,5.031446591598117,5.618147153619589,5.515885724632932,5.946044344042191,5.64343785682005,5.200134289066485,5.118022830967789,5.641688415903692,5.501346095945315,5.5673544647872255,5.372190544749037,5.592421724836186,5.69821933267043,5.553521023384871
82,6.222718161588924,5.989780545515021,6.022660678246181,5.946083284292087,6.338419694766714,6.088979043435839,5.88530886788854,6.247872496603515,6.13640655561479,6.173476437354953,6.5778791001851395,6.54651275661057,5.827783064228859,6.3547429513362985,6.013569046384132,6.208450537487081,6.285034163869305,6.198912905287779,6.172521393574183,6.2678682551463645
83,5.352874722983566,5.496950388011698,5.780120846138302,5.644609523875814,5.471927858074901,5.724014140358719,5.244985081167689,5.4014006632356555,5.343038204599228,5.727215129499549,5.584522198955156,5.733541459281932,5.354651513421716,5.118878250421632,5.77443790705054,5.445609011356595,5.738394053143958,5.478935736369859,5.622359986444176,5.712990928085204
