,model_0,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8,model_9,model_10,model_11,model_12,model_13,model_14,model_15,model_16,model_17,model_18,model_19
10,8.02513618922842,7.702919521047125,8.480784474410017,8.102493825050963,8.338928049111551,8.496142617346845,8.023748806198865,8.0438628170204,7.802378400476746,7.976452575051398,8.467656301998714,8.101043080940745,8.147212107301305,7.985849724534448,8.260872417388889,8.546543691981862,8.278272342648844,8.633491503351806,8.321571696871127,8.24924394945995
11,7.196775631477783,6.67496793556856,6.9005131038059435,6.846076493308934,6.9430411146668,7.121829129530193,6.819215968445693,6.98239093074387,6.847142508251066,7.388534506703834,6.851870992499938,6.75608627057609,7.339494101191994,6.921132026784284,6.884430019582441,7.028037978208568,6.939565844555965,6.636036004819566,7.110548232080076,7.108973567204413
12,4.996363574070147,5.100292097442558,4.873081733466984,5.663180276373383,5.391382220258171,5.433424303950057,5.619956112904802,4.970986578536246,5.383357136748215,4.993380201809483,5.387056997902922,5.7847281063637475,5.644464042119212,4.802672381621771,5.43172983501432,5.243698284291584,5.731781858180482,4.815935521147397,5.544273750598813,5.382454297914062
13,6.894989695554916,6.610191834885864,6.72126827079448,6.895425195765373,6.76356571762965,6.312880598088093,6.905899874396253,6.580831017403149,6.67795398900072,6.880914893791979,6.818103375733906,6.80468000223885,6.981512637722018,6.50938743835307,6.3855230540141426,6.809700686661689,6.679686944118206,6.824226466375945,6.5793435405534595,6.994508642422179
14,7.175126674144774,7.206198142899289,7.28724859515529,7.13858944848761,7.255012796417921,6.989041726195176,7.219670610597005,7.29067080843841,7.401010410116089,7.001420409792047,7.2086622455118725,7.283280432704266,7.135770956660611,7.151944282919457,6.756249982538699,7.216128333952356,7.08236641053321,7.176277555345434,7.025823689792439,6.949891404954915
15,4.899959986161744,4.748037904540685,4.857901756077162,4.530447071733849,4.86449399904739,4.887520714572686,5.031590857779716,5.098620032823788,4.587312229026171,4.432006009644425,4.974624725406234,4.415653355342003,4.97277264280911,5.150726600438552,4.487583416442995,5.251122670710742,5.563435221566452,4.874495973732779,5.234359692998845,4.643571839177511
16,5.162479301020712,4.946741992257623,5.18555840822904,5.2457755437740845,4.911380657648975,5.641353764829798,4.932999078856392,5.375973930765397,4.652035102968961,5.2594800434243965,5.031669386517094,5.3372366057475595,4.92453243804583,4.941502002029941,5.187690650588034,5.143270190061859,4.89273754640139,5.341365064023172,5.0137660281565335,4.903086886258404
17,5.752900934618259,5.636262634036017,5.563914059029544,5.604366534465688,5.873789285908701,5.742327255960859,5.786327888436578,5.503562736508207,5.613020806310126,5.670402218076566,5.321719051075547,5.613736808313127,5.324794817407602,5.666205342852049,6.280689457383917,5.42916772368171,5.5890651906962,5.619711190963751,5.687215545341548,5.293145903413691
18,5.814544649765151,5.2543827844582776,5.222476250793632,5.624099900960871,5.329982093900623,5.7339728712227895,5.00787173389946,5.294082302330862,5.476286572322277,5.381957177914033,5.48924732124587,5.396835541085478,5.264196354626572,5.0546838560941865,5.4593281037767465,5.466515980811723,5.491099104073415,5.317605242133199,5.391180916025915,5.5322634608812065
19,6.772423878370164,6.807567114613038,6.346939123071515,6.852829220972868,6.762282452055448,6.876996768313092,6.077101605697218,6.326272725735988,6.621830759786652,6.278979296895916,6.875028228170871,6.613517613109414,6.811279191417539,6.787363425147451,6.383092200997666,7.064637767571716,6.751234548498866,6.72312630490061,6.7751835932212225,6.658533104530633
20,7.066561214877043,6.941406584151608,7.114537065464162,7.331683070573284,6.852056776887048,7.355367044333936,6.5953229738391865,7.282223264558326,7.232723435664633,7.014726097623239,7.196232256013222,6.68227982142113,7.146658335755204,6.969041181501135,6.932522409689216,7.254694821345446,7.120272873915057,6.934522779455003,7.221117690805924,7.189987004250348
21,3.5300175588119003,3.6123709571946456,3.61175143268418,3.6707857442283505,3.8573019750225708,3.460713668525612,3.25325235546835,3.6966192118199706,3.690451664791543,3.3933797979771705,3.386178267694535,3.7606625738077106,3.8699741376561825,3.6037382066087096,3.74275454046878,3.3547450436469486,3.533481058957165,3.588832903525911,3.816481238548872,3.5984359346948978
22,4.683219544158958,5.147511969653465,5.441896801746527,4.768382143359442,4.912660946090551,5.418860074398037,5.105967747677338,4.705475126577575,5.017384170989425,4.830979389189215,4.492676858803945,5.115958679966641,4.700666864188829,5.172006394498649,4.982059692637797,5.2771440583814835,4.990061157611105,5.098151819979806,5.226928222563364,4.786841788216134
23,7.0287077856624975,6.803961513978745,7.114157014345751,6.784823997038796,6.961905098853299,7.110415810046682,7.009460374796653,6.805431652151531,6.875232112035489,6.798464784894339,6.716565194809267,6.804080729321914,6.427473949714864,6.6526064374291325,6.930912393302002,6.691352882270513,6.973138219942262,6.535777566378147,6.927735825079202,7.086696480520221
24,5.170196968348944,5.258968734404133,5.368440437356429,5.330233515055671,5.34487027682021,5.280769797204082,4.887614329910916,5.292727675560519,5.088649807736778,5.22296258147253,5.252693684806157,5.15724783418251,5.302197924106709,5.425827682318307,5.1446226278799365,5.162559809173134,5.381998990638795,5.062770461287819,5.262625883341835,5.260561947390618
25,5.7823297671767016,5.632722743526878,5.873902875122713,5.738980856877156,5.653807292859431,5.924493733155258,5.534260774675619,5.8530741442988,5.808342701596516,6.012119865387042,5.568060192372991,6.050865173385034,5.428927915725934,5.903223142892292,5.891626508738328,6.066197627674702,5.963783532051046,5.56747905561099,5.702451037050761,5.684626041612926
26,7.336074173945449,7.484164408920872,7.2412963477144165,7.366124505066327,7.408212929115933,7.561112028148893,6.968879091385949,7.617756549749917,7.268962464597072,7.390194987069959,7.1659274089378435,7.316560371286823,7.085438084144081,7.208339428716096,7.28178678996518,7.2984395172303635,7.4915086270741655,7.295958018118236,7.115391164701428,7.429400355741368
27,3.247931687971686,3.0571259413487573,3.6502655141491287,3.0948131822864715,3.6875260067787234,3.4285391124298057,2.9622140025375345,3.374763043900304,2.988770162520761,3.267768392664748,3.26638645863582,3.320898011898673,3.2963724942126906,3.304213717603872,2.9744269594452124,3.3798867757713813,3.3746067078362025,3.70257884722647,3.4126306948784615,3.1998286303165817
28,3.532330627889472,3.4297813358562266,3.311220846556613,3.322137526222486,3.3325998658181426,3.520016245927276,3.005236993080646,3.2057526646811603,2.9440814568055167,3.1057297695108113,3.407088567055826,3.1767070290548807,2.9627088795155503,3.126066956630538,3.6544234273764378,3.0522471884132885,3.334906347751293,3.148178513100296,3.0421901513127043,3.224519749387447
29,3.6850407784044084,3.6160320590378277,4.105237981848486,3.25725618287483,3.795120841130725,3.5405711398571804,3.396922808581401,4.277897765894373,3.349116738370211,3.4648621221300893,3.426338431847631,3.658901253763573,3.819278537766605,4.314456258134982,3.4352205199505503,3.377997147758272,3.7614346139856867,3.7686316868391057,3.549870707933904,3.055879795440597
30,7.950975043357987,7.692614681719112,7.869818116815614,8.120874611559213,7.250030529221755,8.112406659523742,7.817371231586359,7.486518010820287,7.582096488399895,8.11352813158912,7.774283751608932,7.645992975031625,7.767793691444673,7.910782181774641,7.803466520316276,7.991698016002287,7.743188481272121,7.730749794698719,8.117311997121572,7.936203364640827
31,8.142852678251863,8.159562684861324,8.313503909019342,7.817094983286557,7.577259467229812,8.325369234241318,7.783994326712244,8.196357502110544,7.8940358058014315,7.740140497022094,7.631415331723792,7.812850233858233,8.12595294236479,7.969417319033793,8.090530182138899,7.9318659612080555,7.94811356450507,7.8694018358779845,8.037745849373005,7.84401626503157
32,8.596849998001392,8.613647665376595,8.302326296675446,8.710723267947623,8.52676593889712,8.420246705206441,8.577590804817365,8.457014295037176,8.26847552885273,8.42429800599773,8.619845624131829,8.099793518991524,8.785989471696139,8.418879735711588,8.316933490112401,8.303509298312505,8.43828193275548,8.762949656023316,8.558137886157269,8.593532570368751
33,3.8942523398502926,3.884020462364321,4.072011423445474,4.022787281143394,4.204932914218764,4.236389615411281,4.246188648285029,3.8489446847494917,4.182055478528192,3.7724551730865215,4.336437488950532,4.192360538590528,4.547226320158699,4.149630636293125,3.831023252109718,4.020100417535483,3.920934745385771,4.096892040001551,3.8889093575279325,3.9415406506233426
34,3.920257185096071,3.7721881970931994,4.215040902229665,4.099896216109429,3.8109583297368372,4.204588638467103,4.056280912648839,3.6928925195965965,4.1924037209580245,3.816628247664957,4.118674980550209,3.7886752337880027,4.480973459346805,3.939175621983204,4.104423440622069,3.779470588609809,3.943495705180392,4.178179632458956,3.7406886269376614,3.7503744012835702
35,4.549845104527293,4.490360844152904,4.133153875897895,4.514212633388482,4.512404648457451,4.69580915018051,4.638997087906654,4.497653067683325,4.616512746752054,4.492362237387538,4.511855168924961,4.347013990307902,4.508564805746273,4.462842513085818,4.498561033298458,4.606450230795774,4.416119550073088,4.815294440860187,4.227044624427478,4.503154567003613
36,2.78647228979397,3.1224236853629943,2.9864449883657556,3.087513628069801,3.072034162180318,3.0210044546172594,3.113339962091659,3.00793560314545,2.8987117314175324,3.065964907498792,2.8130364038762394,3.1291512538219726,3.0219738891942844,2.897310379238157,2.992233053110776,2.997136407207325,3.2156928583927624,2.9140339735056413,3.085040753656766,3.018453930349817
37,3.261588083834747,3.3846309435374904,3.08626074455443,3.2440302628481983,3.3454070666426157,3.4370395090672012,3.2152469871422147,3.0540964619791016,3.280539351762103,3.152741533867161,3.2389600411452943,3.3939690955078405,3.0346054316767153,3.297984904640461,3.3244489926399474,3.2284957280668936,3.297694552036286,3.2175273768674,3.274494854369852,3.244219484734362
38,3.1278008273921345,3.442886784411394,3.0522795163873724,3.1523458318995283,3.4293290969802523,3.625872562246019,3.333708201994739,3.1728305371787933,3.355098592639942,2.968982133324773,3.053304975483422,3.51812491657434,3.233273400588247,3.303431866339282,3.358750038762234,3.4042373198270086,3.46326755147693,3.3430432761274025,3.0228029000591783,3.36239248086085
39,4.4619300364114185,4.415549425212312,4.255756251846965,4.743551403026752,4.519215908834766,4.423396246635237,4.94777477903875,4.4452199423588805,4.814548878024486,4.687855250201389,4.525242743034461,4.307263920528513,4.420780191633842,4.4987058154946915,4.217896879713946,4.588482651576392,4.497405608193457,4.340153718215906,4.530558145228511,4.388580232127952
40,6.010733295127117,5.5838122735883395,5.76166767676685,5.7916664914959135,5.781861872018283,5.867909544570509,5.777645604229246,5.558002990161993,5.897926258629086,5.858957512999529,5.477697117799333,5.8142026781608,5.986854634554048,5.632782999784293,5.580680985826957,5.992198828157107,5.71388326446812,5.891140364919167,5.929560972391691,5.9218952125185265
41,5.0508743829925224,5.1374282291044135,5.478520961532775,5.380612368439671,4.8612559010234495,5.085281600253317,5.4553158647204825,5.032644793853653,5.186429475865731,5.504392334243328,4.694642648682215,5.28695922957197,5.242410377590389,5.379320837119609,4.683093828741848,5.2066133576983376,5.327709531270026,4.896731568947304,5.22452723985413,5.057171341291008
42,5.630019815588982,5.48236221952555,5.697453751651247,5.918406885438308,5.7940987461538915,5.966075750139524,5.6697060648170075,5.767291561312698,5.83275149012707,5.597570284662058,5.823395986936225,5.5378083036095855,5.618942509211792,5.6743875896552,5.382772993532729,5.748326713222157,5.056101162071444,5.596892712913377,5.478214019321506,5.632776964694791
43,8.002064891547471,7.723588350646022,7.926576889713273,7.912874267990398,7.902683461714436,8.09846112135747,8.224920898288826,8.227627233708969,7.287292128642366,7.573306639680862,7.87374170886179,7.967179404886782,7.804785503654024,7.893496517114719,7.766559339737914,7.7717372436360765,7.731615911248067,7.978024366607971,7.5797334726214896,7.548122218030272
44,7.300297079346684,7.417986878597111,7.1290986325321395,7.367155211113911,7.011354830989427,7.483359756328965,7.3206170510886714,7.12766177553548,7.480069009584167,6.954671222212848,7.2764953471900515,6.981680603764087,7.3911761510349825,6.958836503595656,7.144465110837616,7.265941868701052,7.118696740099576,7.281556628068194,6.9779319024203765,7.324125522769716
45,7.174149780409861,6.921034158530587,6.933019202349342,6.7792858735097425,7.136330136855046,6.698859389699686,6.863215871871118,7.032516247296237,6.450671414848278,6.736625580832776,6.817808174169335,7.06527063105132,6.742626472782588,6.3523160586825025,6.461209091501251,6.475692997579836,6.749228144145302,6.904073531151893,6.885471018460872,6.712777126203727
46,7.57744833867709,7.709830851623208,7.500040904791774,7.276231073223902,7.571588444679651,7.238178627889067,7.8185731213837,7.741965896245282,7.577728176296157,7.493830704278633,7.3854589054080595,7.544196927581856,7.545728015681565,7.410346421188102,7.031960621780302,7.552946079289384,7.684974924278593,7.267049937400872,7.203271455664737,7.9750154871241365
47,7.756704681437359,7.877500864051001,8.330986385365684,8.08622003649181,7.699523550860082,7.9610805165675504,7.607429579790923,8.030204440427418,7.838730412944092,8.024103273279316,7.864251857219588,7.759441457681949,7.683616774418532,7.810217499717252,7.536681046738831,7.755166129202004,7.662645444288186,8.11252685662809,7.991021050172966,7.687911769923046
48,3.091277678882209,3.1564968910558617,3.323588094341715,3.50346327752843,3.0627750324571243,3.706186872926974,2.5749579597553094,2.856327363742026,3.495600002382049,3.1627672082045812,3.253264024130325,3.0549029541555317,3.0476312290325644,3.210790015933102,2.8156666128780783,3.5090941854147584,3.251791923602485,3.172391672634621,3.0967691948886844,3.564029963939859
49,4.800058172756855,4.7846892039692595,4.70458629621064,4.38890449254306,4.808257310064434,4.218762006585075,4.256766812774956,4.780762363298686,4.715380628604972,4.290459500946317,4.477468572247437,4.6438650455003145,4.859707265908067,4.329801466490701,4.377722494850043,4.741326261880886,4.459917674635993,4.526561549497425,4.48112395711436,4.63735311548116
50,5.107555358406891,5.180638288524424,5.161440725188724,4.7608220620165485,4.932984473185286,4.77545914132671,4.834256037752069,4.681805995119983,4.357550640933167,4.971817043677115,5.509386551353818,4.960659138542668,4.701747038036466,4.593200211892264,4.800184591849374,4.796211710930443,4.910824050319608,4.489258884312392,5.004234589968756,4.633944000852221
51,5.308777909483666,5.384107904296637,5.133123273668229,4.886869780461324,5.629631197307659,5.379960734124529,5.143307272148422,5.588944523152049,5.289173228102578,5.122889630027996,5.2929574555523775,5.2193595953480045,5.419774271439129,4.981757156224985,4.984397719596449,5.88267884392148,5.03984124905938,5.230592931263223,5.206641893731613,4.947819519801248
52,6.039747867039322,6.098614967172701,6.0480284191635665,6.09521093984381,5.964743129643146,6.166207157703923,6.027002039381673,6.291431424168769,6.263615471758227,6.157534259894231,6.112675565697263,6.37848730727365,5.950604684155234,6.05964721244911,6.38286775772466,5.922284129615134,6.31595584575579,6.270614759576331,5.957868030571888,6.081091594745091
53,7.396502329103241,7.174655259295481,6.754615909577847,7.078503092092618,7.0964944282647195,7.185589930377061,7.814568660349822,6.875847925573593,7.204008879326826,7.020001627895498,7.17562246383563,7.278548885994455,7.132527729885663,7.004777849657094,7.162688546664282,7.276903255883923,7.352982058198073,7.332181531923414,7.375421054448044,7.0244412499433935
54,6.560662374563497,6.03077042390726,6.143184267433179,6.294711279142377,6.316540242160214,6.35252619884384,5.77680458369708,5.936449749229608,6.789836936567321,6.520300756564041,6.025153992428553,5.9237540743898425,6.473449079208961,6.152572007083559,6.356503108372002,5.938393825811129,6.405464602647932,6.19638603680184,6.113850742580404,6.1793385095936415
55,7.007723361408505,6.992772469103269,6.928638348719866,6.73522607184124,6.75971458681693,6.878640178330384,7.012609563359205,6.946688086542434,7.109602743332914,6.714357384855267,6.821398681516159,6.4904506477409765,6.952319308853297,6.779758444383576,7.175062803273875,6.470427183952758,6.833907589896681,6.693259528643739,6.671285718716987,6.845103134614986
56,7.711947761083781,7.633818260153705,7.295573948202005,7.389835654462786,7.454337597810678,7.532548221522166,7.49085185453449,7.847797495667917,7.590311088188245,7.598337608548039,7.469553522474873,7.653642435907784,7.881098579919547,7.488554346289595,7.89491230943353,7.5609509269228905,7.4617838274823445,7.550336158502928,7.40256490499344,7.825891658019211
57,6.465625518571256,6.351435625701517,6.255530043104198,6.7462282760209185,6.089709456647009,6.666779621676672,6.012487693885758,6.853825735492887,6.168884445528489,6.836405419784398,6.38688980400687,6.51342217266422,6.6746139275696255,6.453452230401629,6.0792416710803,6.54539379609115,6.575662185301923,6.034268314836258,6.50547731050283,6.121321732427999
58,6.535827977908589,7.185747000432228,6.867963471297595,6.913412314764812,6.803527458869208,7.0154674123579746,6.836419879029316,6.791767126127195,6.7882052216232465,6.378565339149805,6.826575914047227,6.742134022280821,6.945540401328751,7.035120075124381,6.601361981329938,6.564907004848173,7.003152164901954,6.847471374807997,6.944297448848135,6.857520028691024
59,6.571996576138124,6.69186554644774,6.483832985449354,6.4232378339879475,6.305897886416991,6.260074087976381,6.618882533926659,6.6853408713202,6.673363101103496,6.491834864476539,6.223868802560422,5.963932487860494,6.607920961490531,6.581384140749537,6.244846199586309,6.203140400802857,6.553563639860051,6.574680936422148,6.787115774646525,6.438253447336413
60,4.7409824200021005,4.852331331547404,4.8174531667434515,4.676897190923286,4.553676147873505,4.734781392192602,4.410143835654767,4.731161769053047,4.9090149935031135,4.76503458478846,4.7873749879759835,4.264015272336742,4.711978556541733,4.87922872629901,4.620921722864866,4.559637756047145,4.753903459707418,4.493056442512431,4.563927266183057,4.837953505343528
61,5.935939586410856,6.039534688421686,5.787875647712667,5.88821953145928,5.871265534563825,5.9264110308480635,6.265164775825939,5.7554880781786135,5.928123117224983,6.261731473355166,6.071512481698992,5.93000925859325,5.965314029772736,6.291038709392987,6.422798100868258,5.741097058556356,5.888275649418736,5.7289304608612515,6.0568819174562645,5.341803735150016
62,6.907898443628902,7.131768621919729,6.878117045610589,6.961869242357708,6.851606651226435,7.152569860584988,7.37156263877108,6.976530693143942,7.02186439799312,7.010275068819343,7.090382156310079,7.040979909582424,6.936800847386935,6.99484987283106,7.0695346264331445,6.846269430353031,7.144595845224119,6.821248228852502,6.931278909100452,6.8432872957453394
63,6.223321681006921,6.274783682793962,6.55781664224048,6.26754804755662,6.831893587471663,6.425578471716216,6.796642062057019,6.350531148455698,6.411323711655308,6.291009708110523,6.770189339699062,6.257314915397476,6.346405075088775,6.567250286834293,6.399230001643553,6.718113127852285,6.238660166763323,6.570914871763447,6.338982252532741,6.266758976540677
64,7.750528700023606,7.49784232592916,7.529405874352735,7.662320129950013,7.950275417360457,7.502854033968188,7.614711575991451,7.714949575534117,7.903136147863532,7.873121265797478,7.71959054297356,7.990775653295594,8.067527742067108,7.744562949082664,7.7860382547614755,7.723284807963655,7.5617028331277645,7.553996848270254,7.4482148617485215,7.970916378953317
65,7.903239917875766,8.179399575153623,7.927684427351665,7.964490052138762,7.486950262384669,7.593637366123226,7.896315131263226,7.169494992764395,8.003448652139301,8.075216331736875,7.885580779708755,7.749531898868073,8.219230413423269,7.7992338654371185,7.9601997348475955,7.890029631802998,7.645437722326482,8.105305712394726,7.8764801574136385,7.517298472023521
66,7.298485030952384,7.123370266295632,7.029250059448542,6.84236223360087,7.251607703874365,7.132794695790087,7.001354613996217,6.967876047580852,7.318195057058958,6.9946041500345615,7.0696590593713715,6.856119822771279,7.039515973901452,6.801743062363482,7.062051199660063,6.912707889991553,7.009540489744296,7.084515044669455,7.045518600355322,7.018437179818321
67,8.213948367570108,8.340501124486023,8.283044369387483,8.179562920995735,8.535650849346474,8.536143335952882,8.448284380873176,8.39593839488146,8.208239608569917,8.542697390286861,8.516573672785778,8.492425462519826,8.452039303372434,8.432173774879285,8.172841639097875,8.47330661966675,8.33290693715945,8.207035503563649,8.177979621168792,8.23173442458323
68,7.806712722119721,7.287512561737682,7.3368678167203285,7.496192593036179,7.860845249624093,7.527527835697842,7.6148538519018185,7.490173052646084,7.473906001541748,7.4399826401474884,7.41102502275362,7.596218961144004,7.540125330670978,7.530436018753541,7.708119632907771,7.539460900114598,7.386446874155137,7.790653383696665,7.396707644021786,7.448284884938252
69,5.449875841851263,5.710994138959183,4.937197953963128,5.386091817341052,5.53753488756049,5.659345317225114,5.679028629908389,5.564016360954785,5.69108583688144,5.345683323572336,5.611325651438489,5.658122016321773,5.501797861444762,5.299602110663716,5.779478161851746,5.473974810247633,5.809828341344939,5.274966256191655,5.352761684521784,5.336030382366243
70,5.576857715610654,5.658218645960966,5.445600430906088,5.811446030721087,5.924875211468056,5.582176351941653,6.201718481298945,5.483469563135142,5.671791589092896,5.325175983469518,6.270177516915064,6.1325137552943865,6.080193486310522,5.618960066672029,5.667734199435662,5.683035478684664,5.805753383408389,5.974546018203318,5.846303550551642,5.869411378150632
71,5.925428812425411,6.32021606835167,5.914976397289309,6.141716689339518,6.270383187539182,6.292525663603264,5.944093624711457,6.258616195834627,6.147103457775945,5.823035952646231,5.814481661126544,6.016890044335042,5.990013420689419,5.6323321274786835,5.778208081882333,5.648827118076267,5.717384620240069,6.0782938766697585,5.887061068030247,5.918485693667606
72,4.4458894366490185,5.119515869431041,4.555249339061284,4.187399165354204,4.281993256442018,4.498651182588517,4.315195330887636,4.221967023446283,4.390335084668926,4.710149931624736,4.453770118613491,4.248294132979702,4.19981542443977,4.424532031674512,4.029895027424666,4.397398277610385,4.71561090676332,3.998707618379304,5.007127160645503,4.558202168435528
73,6.914471926455171,6.609654094678622,6.812358212001338,6.654892613836092,6.530628900797921,6.430656739646659,7.083257916545551,6.777931325832038,7.155982129179371,6.596137383226516,6.588517028137922,6.766938609986753,6.315103619995874,6.401690905654979,6.677209111464862,6.241831861836912,6.633178401838099,6.60864730243424,6.701861168576419,6.778394798936283
74,6.9812636733462,6.986231747166878,6.556299704809802,6.833621428820438,7.273544735485314,7.00362475884735,7.1374964196255775,6.607213127702145,7.287817067675348,6.905542131615697,6.784748978339698,6.552957208869229,7.4775169977243525,7.0771719818080445,7.4553828833155595,6.930859309803196,6.624683784579142,6.820081696126981,7.1795006263211825,7.024061839635205
75,5.365492124491103,6.197488945645439,5.306563051909898,5.455894286034857,5.221746471799069,5.29531504295394,4.957984591772843,5.168666967093877,5.239722368545095,5.608840948907486,5.423728510321499,5.667567891105668,5.146470951101566,5.053013612110474,5.54444602142296,5.401352416722938,5.233836035539843,5.900147888903257,5.043134975140221,5.557443650683
76,6.0007551485597315,6.182050360110681,6.050171304047375,6.18424545516687,5.674876622459667,6.741479048097917,6.237630580736522,6.222904344797792,6.265434811843392,5.81433856070366,6.286572894219468,6.092060332074485,5.590553491710089,5.798596345903085,6.0439165752692805,5.679774146212207,6.102220059369317,5.784715738147758,5.922709622893896,6.01440400075606
77,6.933656993617673,6.6307472646775425,6.75339080004488,6.952595142645756,6.913765456566312,6.860594149029784,6.212591929210575,7.055683869721221,6.7481956014094,7.006295456056054,7.1776308958366215,6.762966316617275,6.717588458406171,7.0550796114112275,6.721882142734371,6.8525122176448985,6.75773618834109,6.887990317123956,6.523989843454903,7.199216849905797
78,4.8487280104713655,4.430861048672554,4.930857301329949,4.480729814113536,4.252084794326736,4.556858442379105,3.9535114137177785,4.452554579046431,4.535680715334832,4.494030841227817,4.101012646884953,3.836311354679741,4.3730856458947365,4.1140934454258975,4.549899495932225,3.920836037637285,4.4296970517160865,4.436139857692101,4.234325774282572,4.44893836202215
79,5.691938522586304,5.2257538266771935,4.956597195777525,5.135387729133981,5.1376166962066545,5.121882430038362,5.091460718637517,5.1717147815057025,5.2784593715370125,4.911137391060498,5.190066400655743,5.25816692405197,5.387848127900103,5.413788440688928,5.548384991790872,5.113339056314945,4.966147940320844,5.204666088021018,5.617774285341969,5.179928209795488
80,6.779262788351932,7.05188916245516,6.923286742480725,6.634060193511143,6.548555536328493,6.8748289254934,6.2205078425784555,6.536786623802394,7.236312705671211,6.12030667816258,6.6943611197387884,6.615131481058217,6.799924713120034,6.6851484973888455,6.918152280903177,6.772975774400889,6.50809723398107,6.795147946671094,6.64874878869329,6.845674012609599
81,5.265189771371479,6.237726133394572,5.5846000241202844,5.710687944453065,5.710097117275703,6.057160897427265,5.888900962692219,5.831268064347155,6.016536909216777,5.565643848614701,5.432124024020705,5.683514215562637,5.640479085379157,5.877043370141664,5.8949381050601755,5.633445450463632,6.045051609239532,5.5795823726436025,5.6862506233653285,5.770584085497994
82,9.587028705211342,9.27141776162251,8.906449758403575,8.94139568910844,9.116036249416076,8.498731131484558,9.218731725043792,8.952748699830451,9.039231509696744,8.927131189699963,9.013515237089479,9.480106184102606,9.004623953571219,9.062299434559154,9.508375539950784,8.843596882531493,9.179523708167334,9.653339819131684,8.818954933210996,8.662131652809862
